selection_name,layer,k,alpha,control_type,intervention,n,normal_margin_mean,patched_margin_mean,delta_toward_no_mean,delta_toward_no_median,yes_to_no_flips,yes_to_no_flip_rate,patched_no_count,patched_no_rate,normal_yes_rate,num_layers_patched,num_neurons_patched
layerwise_ci_top_delta_steer,26,5,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.5677631578947369,0.19736842105263158,0.1875,12,0.12631578947368421,12,0.12631578947368421,1.0,1,5
global_multilayer_ci_top_delta_steer,multi,500,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.5815789473684211,0.18355263157894736,0.1875,12,0.12631578947368421,12,0.12631578947368421,1.0,5,500
layerwise_ci_top_delta_steer,27,50,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.5865131578947368,0.17861842105263157,0.1875,10,0.10526315789473684,10,0.10526315789473684,1.0,1,50
layerwise_ci_top_delta_steer,26,100,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.44835526315789476,0.3167763157894737,0.265625,9,0.09473684210526316,9,0.09473684210526316,1.0,1,100
layerwise_ci_top_delta_steer,23,1,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.600328947368421,0.16480263157894737,0.15625,8,0.08421052631578947,8,0.08421052631578947,1.0,1,1
layerwise_ci_top_delta_steer,22,500,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6049342105263158,0.16019736842105264,0.15625,8,0.08421052631578947,8,0.08421052631578947,1.0,1,500
layerwise_ci_top_delta_steer,27,500,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6065789473684211,0.15855263157894736,0.15625,8,0.08421052631578947,8,0.08421052631578947,1.0,1,500
layerwise_ci_top_delta_steer,26,50,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6200657894736842,0.1450657894736842,0.15625,7,0.07368421052631578,7,0.07368421052631578,1.0,1,50
layerwise_ci_top_delta_steer,26,50,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.5149671052631579,0.2501644736842105,0.203125,6,0.06315789473684211,6,0.06315789473684211,1.0,1,50
layerwise_ci_top_delta_steer,27,5,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.5840460526315789,0.18108552631578947,0.1875,5,0.05263157894736842,5,0.05263157894736842,1.0,1,5
layerwise_ci_top_delta_steer,26,500,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6213815789473685,0.14375,0.15625,5,0.05263157894736842,5,0.05263157894736842,1.0,1,500
layerwise_ci_top_delta_steer,23,500,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6259868421052631,0.13914473684210527,0.15625,5,0.05263157894736842,5,0.05263157894736842,1.0,1,500
layerwise_ci_top_delta_steer,23,1,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6292763157894737,0.13585526315789473,0.125,5,0.05263157894736842,5,0.05263157894736842,1.0,1,1
layerwise_ci_top_delta_steer,26,500,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6411184210526316,0.12401315789473684,0.125,5,0.05263157894736842,5,0.05263157894736842,1.0,1,500
global_multilayer_ci_top_delta_steer,multi,200,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6371710526315789,0.12796052631578947,0.125,4,0.042105263157894736,4,0.042105263157894736,1.0,5,200
layerwise_ci_top_delta_steer,27,10,3.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.5889802631578948,0.17615131578947368,0.15625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,10
layerwise_ci_top_delta_steer,27,20,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6115131578947368,0.15361842105263157,0.15625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,20
layerwise_ci_top_delta_steer,27,200,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6273026315789474,0.13782894736842105,0.125,3,0.031578947368421054,3,0.031578947368421054,1.0,1,200
global_multilayer_ci_top_delta_steer,multi,500,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6276315789473684,0.1375,0.125,3,0.031578947368421054,3,0.031578947368421054,1.0,5,500
layerwise_ci_top_delta_steer,27,5,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.631578947368421,0.13355263157894737,0.125,3,0.031578947368421054,3,0.031578947368421054,1.0,1,5
layerwise_ci_top_delta_steer,27,200,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6404605263157894,0.12467105263157895,0.125,3,0.031578947368421054,3,0.031578947368421054,1.0,1,200
layerwise_ci_top_delta_steer,27,500,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6463815789473685,0.11875,0.125,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,27,10,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6495065789473684,0.115625,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,10
layerwise_ci_top_delta_steer,23,500,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6513157894736842,0.11381578947368422,0.125,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
global_multilayer_ci_top_delta_steer,multi,500,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.65625,0.10888157894736843,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,5,500
layerwise_ci_top_delta_steer,22,500,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6582236842105263,0.1069078947368421,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,27,500,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6582236842105263,0.1069078947368421,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,27,200,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6621710526315789,0.10296052631578947,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,200
layerwise_ci_top_delta_steer,22,50,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6664473684210527,0.09868421052631579,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,50
layerwise_ci_top_delta_steer,27,100,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6677631578947368,0.09736842105263158,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,100
layerwise_ci_top_delta_steer,26,50,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6700657894736842,0.09506578947368421,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,200,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6710526315789473,0.09407894736842105,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,5,200
layerwise_ci_top_delta_steer,26,500,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6710526315789473,0.09407894736842105,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,26,500,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6710526315789473,0.09407894736842105,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
global_multilayer_ci_top_delta_steer,multi,500,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6740131578947368,0.09111842105263158,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,5,500
layerwise_ci_top_delta_steer,23,500,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6746710526315789,0.09046052631578948,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,27,5,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.675,0.09013157894736842,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,5
layerwise_ci_top_delta_steer,20,500,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6753289473684211,0.08980263157894737,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,23,1,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6759868421052632,0.08914473684210526,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,1
global_multilayer_ci_top_delta_steer,multi,200,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6799342105263158,0.08519736842105263,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,5,200
layerwise_ci_top_delta_steer,27,200,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6825657894736842,0.08256578947368422,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,200
layerwise_ci_top_delta_steer,20,200,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6848684210526316,0.08026315789473684,0.09375,3,0.031578947368421054,3,0.031578947368421054,1.0,1,200
layerwise_ci_top_delta_steer,27,20,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6914473684210526,0.07368421052631578,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,20
layerwise_ci_top_delta_steer,27,20,0.25,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6921052631578948,0.07302631578947369,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,20
layerwise_ci_top_delta_steer,26,50,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6930921052631579,0.07203947368421053,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,50
layerwise_ci_top_delta_steer,26,500,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.69375,0.07138157894736842,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,22,50,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6967105263157894,0.06842105263157895,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,50,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6976973684210527,0.06743421052631579,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,5,50
layerwise_ci_top_delta_steer,23,1,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6990131578947368,0.06611842105263158,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,1
layerwise_ci_top_delta_steer,23,500,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7,0.06513157894736842,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,27,100,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7003289473684211,0.06480263157894736,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,100
layerwise_ci_top_delta_steer,22,50,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7013157894736842,0.06381578947368421,0.0625,3,0.031578947368421054,3,0.031578947368421054,1.0,1,50
layerwise_ci_top_delta_steer,26,500,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.71875,0.04638157894736842,0.03125,3,0.031578947368421054,3,0.031578947368421054,1.0,1,500
layerwise_ci_top_delta_steer,26,500,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6356907894736842,0.1294407894736842,0.078125,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,27,10,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6800986842105263,0.0850328947368421,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,10
layerwise_ci_top_delta_steer,27,200,1.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.6983552631578948,0.06677631578947368,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,200
layerwise_ci_top_delta_steer,26,500,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7013157894736842,0.06381578947368421,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
global_multilayer_ci_top_delta_steer,multi,200,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7026315789473684,0.0625,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,5,200
layerwise_ci_top_delta_steer,26,200,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7029605263157894,0.062171052631578946,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,200
layerwise_ci_top_delta_steer,27,200,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7059210526315789,0.05921052631578947,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,200
layerwise_ci_top_delta_steer,20,500,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7072368421052632,0.05789473684210526,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,27,500,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7082236842105263,0.05690789473684211,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,23,500,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7098684210526316,0.05526315789473684,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,27,500,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7134868421052631,0.051644736842105264,0.0625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,20,20,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7194078947368421,0.04572368421052632,0.03125,2,0.021052631578947368,2,0.021052631578947368,1.0,1,20
layerwise_ci_top_delta_steer,22,200,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7203947368421053,0.04473684210526316,0.03125,2,0.021052631578947368,2,0.021052631578947368,1.0,1,200
layerwise_ci_top_delta_steer,23,500,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7233552631578948,0.04177631578947368,0.03125,2,0.021052631578947368,2,0.021052631578947368,1.0,1,500
layerwise_ci_top_delta_steer,26,20,1.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7248355263157895,0.04029605263157895,0.015625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,20
layerwise_ci_top_delta_steer,26,5,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7675986842105263,-0.0024671052631578946,0.0,2,0.021052631578947368,2,0.021052631578947368,1.0,1,5
layerwise_ci_top_delta_steer,26,10,2.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.8720394736842105,-0.1069078947368421,-0.140625,2,0.021052631578947368,2,0.021052631578947368,1.0,1,10
global_multilayer_ci_top_delta_steer,multi,200,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7105263157894737,0.05460526315789474,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,5,200
global_multilayer_ci_top_delta_steer,multi,200,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7105263157894737,0.05460526315789474,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,5,200
global_multilayer_ci_top_delta_steer,multi,500,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7118421052631579,0.053289473684210525,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,5,500
layerwise_ci_top_delta_steer,20,200,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7128289473684211,0.05230263157894737,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,22,500,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7151315789473685,0.05,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,1,500
layerwise_ci_top_delta_steer,23,200,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7151315789473685,0.05,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,22,50,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7177631578947369,0.04736842105263158,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,1,50
layerwise_ci_top_delta_steer,27,20,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7177631578947369,0.04736842105263158,0.0625,1,0.010526315789473684,1,0.010526315789473684,1.0,1,20
layerwise_ci_top_delta_steer,27,100,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.71875,0.04638157894736842,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,100
global_multilayer_ci_top_delta_steer,multi,50,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7207236842105263,0.044407894736842105,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,5,50
layerwise_ci_top_delta_steer,26,50,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7207236842105263,0.044407894736842105,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,50
layerwise_ci_top_delta_steer,23,1,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7210526315789474,0.04407894736842105,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,1
layerwise_ci_top_delta_steer,26,100,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7213815789473684,0.04375,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,100
layerwise_ci_top_delta_steer,22,50,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7230263157894737,0.042105263157894736,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,50
layerwise_ci_top_delta_steer,20,200,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7233552631578948,0.04177631578947368,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,27,20,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7259868421052632,0.03914473684210526,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,20
layerwise_ci_top_delta_steer,27,200,1.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7263157894736842,0.03881578947368421,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,26,200,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7289473684210527,0.03618421052631579,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,26,20,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7292763157894737,0.03585526315789474,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,20
layerwise_ci_top_delta_steer,27,10,3.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7296052631578948,0.035526315789473684,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,10
global_multilayer_ci_top_delta_steer,multi,50,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7315789473684211,0.03355263157894737,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,5,50
layerwise_ci_top_delta_steer,23,200,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7322368421052632,0.03289473684210526,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,26,500,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7355263157894737,0.029605263157894735,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,500
layerwise_ci_top_delta_steer,27,100,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7355263157894737,0.029605263157894735,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,100
layerwise_ci_top_delta_steer,26,200,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7361842105263158,0.02894736842105263,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,20,20,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7365131578947368,0.028618421052631578,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,20
layerwise_ci_top_delta_steer,27,500,0.25,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7381578947368421,0.026973684210526316,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,500
layerwise_ci_top_delta_steer,26,20,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7417763157894737,0.023355263157894737,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,20
layerwise_ci_top_delta_steer,22,500,0.25,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7430921052631579,0.022039473684210525,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,500
layerwise_ci_top_delta_steer,26,50,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7430921052631579,0.022039473684210525,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,500,0.25,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.743421052631579,0.021710526315789475,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,5,500
layerwise_ci_top_delta_steer,22,100,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7444078947368421,0.020723684210526314,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,100
layerwise_ci_top_delta_steer,23,1,0.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7467105263157895,0.018421052631578946,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,1
layerwise_ci_top_delta_steer,27,200,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7470394736842105,0.018092105263157895,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,26,200,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7473684210526316,0.017763157894736842,0.03125,1,0.010526315789473684,1,0.010526315789473684,1.0,1,200
layerwise_ci_top_delta_steer,27,10,1.0,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7128289473684211,0.05230263157894737,0.0625,0,0.0,0,0.0,1.0,1,10
global_multilayer_ci_top_delta_steer,multi,500,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7213815789473684,0.04375,0.03125,0,0.0,0,0.0,1.0,5,500
layerwise_ci_top_delta_steer,27,5,0.5,ci_top_neurons,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7233552631578948,0.04177631578947368,0.03125,0,0.0,0,0.0,1.0,1,5
global_multilayer_ci_top_delta_steer,multi,200,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7269736842105263,0.038157894736842106,0.03125,0,0.0,0,0.0,1.0,5,200
layerwise_ci_top_delta_steer,20,50,3.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7273026315789474,0.03782894736842105,0.03125,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,20,500,1.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7279605263157894,0.037171052631578945,0.03125,0,0.0,0,0.0,1.0,1,500
global_multilayer_ci_top_delta_steer,multi,200,2.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7292763157894737,0.03585526315789474,0.03125,0,0.0,0,0.0,1.0,5,200
layerwise_ci_top_delta_steer,20,200,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7305921052631579,0.03453947368421053,0.03125,0,0.0,0,0.0,1.0,1,200
layerwise_ci_top_delta_steer,22,50,1.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7322368421052632,0.03289473684210526,0.03125,0,0.0,0,0.0,1.0,1,50
layerwise_ci_top_delta_steer,27,20,1.5,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7325657894736842,0.03256578947368421,0.03125,0,0.0,0,0.0,1.0,1,20
layerwise_ci_top_delta_steer,27,200,0.5,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7325657894736842,0.03256578947368421,0.03125,0,0.0,0,0.0,1.0,1,200
layerwise_ci_top_delta_steer,22,100,3.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7332236842105263,0.03190789473684211,0.03125,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,26,100,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7358552631578947,0.029276315789473685,0.03125,0,0.0,0,0.0,1.0,1,100
layerwise_ci_top_delta_steer,22,50,1.0,random_neurons_1,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7361842105263158,0.02894736842105263,0.03125,0,0.0,0,0.0,1.0,1,50
global_multilayer_ci_top_delta_steer,multi,200,0.5,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7371710526315789,0.027960526315789474,0.03125,0,0.0,0,0.0,1.0,5,200
layerwise_ci_top_delta_steer,22,200,2.0,random_neurons_2,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7375,0.02763157894736842,0.03125,0,0.0,0,0.0,1.0,1,200
layerwise_ci_top_delta_steer,20,50,2.0,random_neurons_0,add_CI_D_minus_A_neuron_delta,95,0.7651315789473684,0.7378289473684211,0.02730263157894737,0.03125,0,0.0,0,0.0,1.0,1,50
