scenario_id,version,site,layer,cosine_base_ci,base_norm,ci_norm,norm_ratio_ci_over_base
103047,D,purpose_last,0,0.9999967813491821,13.998419761657715,13.991859436035156,0.9995313524144684
103047,D,purpose_last,1,0.9999926686286926,20.473857879638672,20.476699829101562,1.000138808693486
103047,D,purpose_last,2,0.9999791383743286,24.682825088500977,24.689205169677734,1.0002584826150929
103047,D,purpose_last,3,0.9999710321426392,29.860990524291992,29.888639450073242,1.000925921253642
103047,D,purpose_last,4,0.9999709129333496,36.2388916015625,36.303958892822266,1.001795509972412
103047,D,purpose_last,5,0.9999622702598572,37.17048263549805,37.2567138671875,1.002319884638977
103047,D,purpose_last,6,0.9999361038208008,46.5261344909668,46.5721321105957,1.000988640473406
103047,D,purpose_last,7,0.9999424815177917,50.976226806640625,51.020660400390625,1.0008716532496322
103047,D,purpose_last,8,0.9999417662620544,59.36176681518555,59.37110900878906,1.0001573772834726
103047,D,purpose_last,9,0.9999333024024963,57.81383514404297,57.854454040527344,1.0007025809027057
103047,D,purpose_last,10,0.9999150633811951,61.28966522216797,61.47850036621094,1.0030810275004516
103047,D,purpose_last,11,0.9999157786369324,68.69002532958984,68.91102600097656,1.0032173619142855
103047,D,purpose_last,12,0.9998931884765625,67.216796875,67.35929107666016,1.002119919548162
103047,D,purpose_last,13,0.9998727440834045,74.08428955078125,74.42012786865234,1.0045331921235594
103047,D,purpose_last,14,0.9998392462730408,73.63189697265625,73.76441192626953,1.0017996949564194
103047,D,purpose_last,15,0.9998525381088257,85.3880615234375,85.46138763427734,1.0008587396122082
103047,D,purpose_last,16,0.9998289346694946,86.4234619140625,86.41315460205078,0.9998807347937303
103047,D,purpose_last,17,0.9998224973678589,92.81581115722656,92.65485382080078,0.9982658414076334
103047,D,purpose_last,18,0.9998410940170288,110.50106048583984,110.16371154785156,0.9969470977336773
103047,D,purpose_last,19,0.9997867941856384,115.20667266845703,114.71056365966797,0.9956937476163662
103047,D,purpose_last,20,0.9997822642326355,130.66856384277344,130.0221405029297,0.9950529544304049
103047,D,purpose_last,21,0.9997608065605164,156.7039794921875,155.91015625,0.9949342496293971
103047,D,purpose_last,22,0.9997379183769226,176.48399353027344,175.6317138671875,0.9951707820860267
103047,D,purpose_last,23,0.9997141361236572,220.26438903808594,218.87692260742188,0.9937009044597575
