model,model_short,patch_family,experiment,layer,n,mean_patch_effect,median_patch_effect,mean_aligned_effect,median_aligned_effect,mean_abs_effect,flip_rate
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,2,65,-12.96514423076923,-14.0625,12.96514423076923,14.0625,12.96514423076923,0.9846153846153847
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,3,65,-12.945432692307692,-14.0625,12.945432692307692,14.0625,12.945432692307692,0.9538461538461539
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,4,65,-12.884375,-14.0,12.884375,14.0,12.884375,0.9076923076923077
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,5,65,-12.813221153846154,-13.984375,12.813221153846154,13.984375,12.813221153846154,0.8307692307692308
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,6,65,-12.596394230769231,-13.421875,12.596394230769231,13.421875,12.596394230769231,0.7692307692307693
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,7,65,-12.229086538461539,-13.296875,12.229086538461539,13.296875,12.229086538461539,0.6461538461538462
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,8,65,-12.016586538461539,-13.046875,12.016586538461539,13.046875,12.016586538461539,0.49230769230769234
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,9,65,-11.216586538461538,-12.828125,11.216586538461538,12.828125,11.216586538461538,0.38461538461538464
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,10,65,-9.854086538461539,-10.125,9.854086538461539,10.125,9.854086538461539,0.24615384615384617
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,11,65,-8.395673076923076,-7.46875,8.395673076923076,7.46875,8.395673076923076,0.12307692307692308
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,12,65,-7.105528846153846,-6.5,7.105528846153846,6.5,7.105528846153846,0.06153846153846154
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,13,65,-5.653846153846154,-5.28125,5.653846153846154,5.28125,5.653846153846154,0.03076923076923077
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,14,65,-4.676201923076923,-4.359375,4.676201923076923,4.359375,4.676201923076923,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,15,65,-2.670673076923077,-2.5625,2.670673076923077,2.5625,2.670673076923077,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,16,65,-1.9834134615384615,-1.875,1.9834134615384615,1.875,1.9834134615384615,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,17,65,-1.1721153846153847,-1.21875,1.1721153846153847,1.21875,1.1721153846153847,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,18,65,-0.054086538461538464,-0.03125,0.054086538461538464,0.03125,0.065625,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,19,65,-0.011298076923076923,0.0,0.011298076923076923,-0.0,0.031490384615384615,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,20,65,-0.004326923076923077,0.0,0.004326923076923077,-0.0,0.026923076923076925,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,21,65,0.007692307692307693,0.0,-0.007692307692307693,-0.0,0.023557692307692307,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,22,65,-0.0009615384615384616,0.0,0.0009615384615384616,-0.0,0.01826923076923077,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,23,65,0.006009615384615385,0.0,-0.006009615384615385,-0.0,0.020913461538461537,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,24,65,-0.0016826923076923078,0.0,0.0016826923076923078,-0.0,0.020913461538461537,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,25,65,-0.010576923076923078,0.0,0.010576923076923078,-0.0,0.015865384615384615,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,26,65,-0.005288461538461539,0.0,0.005288461538461539,-0.0,0.008173076923076924,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,purpose_span_AC,purpose_span_AC_C_to_A,27,65,0.0,0.0,0.0,-0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,0,28,9.314732142857142,8.796875,9.314732142857142,8.796875,9.314732142857142,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,1,28,9.287946428571429,8.796875,9.287946428571429,8.796875,9.287946428571429,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,2,28,9.296875,8.796875,9.296875,8.796875,9.296875,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,3,28,9.287946428571429,8.84375,9.287946428571429,8.84375,9.287946428571429,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,4,28,9.375,8.890625,9.375,8.890625,9.375,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,5,28,9.405133928571429,8.9375,9.405133928571429,8.9375,9.405133928571429,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,6,28,9.431919642857142,8.796875,9.431919642857142,8.796875,9.431919642857142,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,7,28,9.068080357142858,8.609375,9.068080357142858,8.609375,9.068080357142858,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,8,28,9.033482142857142,8.46875,9.033482142857142,8.46875,9.033482142857142,1.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,9,28,7.864955357142857,7.875,7.864955357142857,7.875,7.958705357142857,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,10,28,7.646205357142857,7.640625,7.646205357142857,7.640625,7.659598214285714,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,11,28,7.024553571428571,6.90625,7.024553571428571,6.90625,7.042410714285714,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,12,28,5.340401785714286,4.8125,5.340401785714286,4.8125,5.340401785714286,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,13,28,4.084821428571429,2.96875,4.084821428571429,2.96875,4.084821428571429,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,14,28,3.4174107142857144,2.609375,3.4174107142857144,2.609375,3.497767857142857,0.8571428571428571
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,15,28,1.7466517857142858,1.203125,1.7466517857142858,1.203125,1.9207589285714286,0.7142857142857143
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,16,28,0.8839285714285714,0.671875,0.8839285714285714,0.671875,0.9910714285714286,0.5
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,17,28,0.35714285714285715,0.25,0.35714285714285715,0.25,0.45982142857142855,0.35714285714285715
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,18,28,0.0390625,0.03125,0.0390625,0.03125,0.056919642857142856,0.14285714285714285
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,19,28,0.006696428571428571,0.0,0.006696428571428571,0.0,0.017857142857142856,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,20,28,0.005580357142857143,0.0,0.005580357142857143,0.0,0.016741071428571428,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,21,28,0.004464285714285714,0.0,0.004464285714285714,0.0,0.024553571428571428,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,22,28,0.005580357142857143,0.0,0.005580357142857143,0.0,0.010044642857142858,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,23,28,0.005580357142857143,0.0,0.005580357142857143,0.0,0.014508928571428572,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,24,28,0.0078125,0.0,0.0078125,0.0,0.016741071428571428,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,25,28,0.002232142857142857,0.0,0.002232142857142857,0.0,0.013392857142857142,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,26,28,0.010044642857142858,0.0,0.010044642857142858,0.0,0.010044642857142858,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_A_to_B,27,28,0.0,0.0,0.0,0.0,0.0,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,0,28,-9.370535714285714,-8.84375,9.370535714285714,8.84375,9.370535714285714,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,1,28,-9.404017857142858,-8.859375,9.404017857142858,8.859375,9.404017857142858,0.8214285714285714
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,2,28,-9.434151785714286,-8.84375,9.434151785714286,8.84375,9.434151785714286,0.8928571428571429
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,3,28,-9.489955357142858,-8.8125,9.489955357142858,8.8125,9.489955357142858,0.8928571428571429
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,4,28,-9.591517857142858,-9.15625,9.591517857142858,9.15625,9.591517857142858,0.8928571428571429
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,5,28,-9.674107142857142,-9.28125,9.674107142857142,9.28125,9.674107142857142,0.8928571428571429
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,6,28,-9.680803571428571,-9.28125,9.680803571428571,9.28125,9.680803571428571,0.9285714285714286
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,7,28,-9.244419642857142,-9.125,9.244419642857142,9.125,9.244419642857142,0.75
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,8,28,-9.166294642857142,-9.34375,9.166294642857142,9.34375,9.166294642857142,0.5714285714285714
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,9,28,-7.758928571428571,-6.671875,7.758928571428571,6.671875,7.758928571428571,0.14285714285714285
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,10,28,-7.271205357142857,-5.96875,7.271205357142857,5.96875,7.271205357142857,0.14285714285714285
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,11,28,-6.372767857142857,-4.875,6.372767857142857,4.875,6.372767857142857,0.14285714285714285
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,12,28,-3.9966517857142856,-2.75,3.9966517857142856,2.75,3.9966517857142856,0.07142857142857142
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,13,28,-2.5011160714285716,-2.015625,2.5011160714285716,2.015625,2.5011160714285716,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,14,28,-1.8995535714285714,-1.796875,1.8995535714285714,1.796875,2.075892857142857,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,15,28,-0.9609375,-0.8046875,0.9609375,0.8046875,1.2377232142857142,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,16,28,-0.8225446428571429,-0.75,0.8225446428571429,0.75,0.9475446428571429,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,17,28,-0.5044642857142857,-0.328125,0.5044642857142857,0.328125,0.5803571428571429,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,18,28,-0.0625,-0.0625,0.0625,0.0625,0.08705357142857142,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,19,28,-0.027901785714285716,0.0,0.027901785714285716,-0.0,0.04799107142857143,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,20,28,-0.006696428571428571,0.0,0.006696428571428571,-0.0,0.022321428571428572,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,21,28,0.004464285714285714,0.0,-0.004464285714285714,-0.0,0.020089285714285716,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,22,28,-0.0033482142857142855,0.0,0.0033482142857142855,-0.0,0.016741071428571428,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,23,28,0.002232142857142857,0.0,-0.002232142857142857,-0.0,0.017857142857142856,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,24,28,-0.005580357142857143,0.0,0.005580357142857143,-0.0,0.021205357142857144,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,25,28,-0.0033482142857142855,0.0,0.0033482142857142855,-0.0,0.014508928571428572,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,26,28,0.0033482142857142855,0.0,-0.0033482142857142855,-0.0,0.012276785714285714,0.0
huseyinatahaninan/Qwen2.5-7B-Instruct-CI,Qwen2.5-7B-Instruct-CI,recipient_span_AB,recipient_span_AB_B_to_A,27,28,0.0,0.0,0.0,-0.0,0.0,0.0
