layer,neuron,A_act_mean,D_act_mean,act_gap_D_minus_A,downproj_dot_direction,writer_score,abs_writer_score,rank_positive,rank_abs,D_minus_A_delta,score_source,selection_name,k,layer_label,control_type,selection_source,delta_source,random_control_id
23,7996,-0.05584621,-0.034465224,0.021380987,-0.02775468,-0.00059342245,0.00059342245,14320,10127,0.021380985999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,16808,0.013813762,-0.13895553,-0.1527693,0.0010679156,-0.00016314471,0.00016314471,11841,15031,-0.152769292,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,17061,-0.104270495,-0.016950803,0.087319694,0.00507919,0.0004435133,0.0004435133,6182,11465,0.087319692,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,17661,0.27739,0.21050061,-0.06688939,-0.0010703804,7.15971e-05,7.15971e-05,8808,16768,-0.06688939000000002,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,5369,0.015376096,0.05480688,0.039430786,0.0061048693,0.00024071979,0.00024071979,7325,13827,0.039430784,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,15251,0.2809943,0.3190584,0.038064092,0.0264008,0.0010049226,0.0010049226,4184,7506,0.038064100000000045,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,4073,0.013600913,0.031118046,0.017517135,0.021277687,0.0003727241,0.0003727241,6539,12184,0.017517133,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,12590,-0.4703716,-0.1991802,0.27119142,-0.00026835973,-7.277686e-05,7.277686e-05,10996,16748,0.27119139999999997,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18043,-0.69472396,-0.42294922,0.27177474,0.00033115165,8.9998655e-05,8.9998655e-05,8604,16374,0.27177474,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18237,-0.056776267,-0.039938007,0.01683826,0.03307938,0.0005569992,0.0005569992,5661,10442,0.01683826,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,3274,0.09235162,0.24990363,0.157552,-0.0056543634,-0.00089085626,0.00089085626,15306,8122,0.15755201,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18895,-0.37768298,-0.5497559,-0.17207289,0.008288203,-0.001426175,0.001426175,16462,5746,-0.17207291999999996,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,7284,0.12745297,0.050537553,-0.07691541,0.02069499,-0.0015917637,0.0015917637,16719,5206,-0.076915417,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,9006,-0.016410409,-0.049663886,-0.033253476,-0.0009144697,3.0409297e-05,3.0409297e-05,9346,17818,-0.033253477,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,3138,-0.10278577,-0.04610914,0.056676634,-0.0032178066,-0.00018237444,0.00018237444,11998,14701,0.05667663,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,17024,-0.5106317,-0.47156405,0.039067626,0.008902993,0.0003478188,0.0003478188,6677,12464,0.03906765000000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,15733,-0.053399134,-0.15743697,-0.104037836,-0.032790795,0.0034114833,0.0034114833,1325,2113,-0.10403783600000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,5212,-0.04831544,-0.16962762,-0.121312186,-0.017478399,0.0021203428,0.0021203428,2268,3831,-0.12131218,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,16326,0.24907547,0.055667397,-0.19340807,-0.0014736452,0.0002850149,0.0002850149,7021,13183,-0.19340807299999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,85,-0.18106304,-0.046750363,0.13431267,-0.026513977,-0.003561163,0.003561163,18207,1991,0.134312677,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,16311,-0.0945384,0.09754438,0.19208278,-0.0017414108,-0.00033449504,0.00033449504,13082,12593,0.19208278,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18637,0.28072897,0.0135954,-0.26713356,-0.02996313,0.008004158,0.008004158,412,553,-0.26713357000000004,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,2347,-0.80785364,-0.53190017,0.27595347,0.020113721,0.005550451,0.005550451,656,962,0.27595347000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,1813,-0.10793939,-0.1201453,-0.012205906,-0.026439564,0.00032271884,0.00032271884,6794,12721,-0.01220591,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,817,0.19831929,0.23532972,0.03701043,-0.0047579934,-0.00017609539,0.00017609539,11944,14804,0.03701042999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,15034,0.22294986,0.11500341,-0.107946455,-0.0017499725,0.00018890333,0.00018890333,7707,14600,-0.10794645,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,16237,-0.2617226,-0.2385832,0.023139387,-0.011591121,-0.00026821144,0.00026821144,12664,13409,0.023139400000000032,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,700,-0.124907486,-0.16012092,-0.035213433,-0.0021903443,7.712954e-05,7.712954e-05,8751,16659,-0.035213434,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,15151,-0.10084028,0.069849476,0.17068976,-0.009398065,-0.0016041534,0.0016041534,16735,5169,0.170689756,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,13340,-0.060067028,-0.032876488,0.02719054,0.0074638897,0.0002029472,0.0002029472,7584,14367,0.02719054,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,1598,0.40618962,0.15782277,-0.24836685,-0.015453088,0.0038380348,0.0038380348,1138,1782,-0.24836684999999997,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,7966,-0.09191252,-0.16218968,-0.070277154,-0.017102187,0.0012018931,0.0012018931,3698,6586,-0.07027716,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,12806,-0.006731131,-0.24948473,-0.2427536,-0.005359659,0.0013010765,0.0013010765,3506,6203,-0.242753599,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,11871,-0.033005256,-0.15536274,-0.12235749,0.009917254,-0.0012134502,0.0012134502,16078,6538,-0.122357484,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,13818,-0.17474043,-0.14267193,0.032068506,0.005881719,0.00018861794,0.00018861794,7709,14603,0.0320685,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,4653,0.2204789,0.15615366,-0.06432524,-0.0050531267,0.0003250436,0.0003250436,6776,12691,-0.06432524,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,15408,0.20582597,0.18707275,-0.018753216,-0.021412786,0.0004015586,0.0004015586,6402,11893,-0.018753219999999987,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,4183,0.020198682,-0.06687348,-0.087072164,-0.0019512598,0.0001699004,0.0001699004,7863,14916,-0.087072162,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,14656,-0.05928454,-0.046666723,0.012617819,-0.013042416,-0.00016456685,0.00016456685,11850,15010,0.012617816999999996,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,5392,-0.84815675,0.015800238,0.863957,0.021443518,0.018526277,0.018526277,154,184,0.863956988,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,7205,-0.20785426,-0.32889855,-0.12104429,-0.008162778,0.0009880577,0.0009880577,4225,7591,-0.12104429,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,765,-0.364421,-0.17341983,0.19100118,0.015598913,0.0029794106,0.0029794106,1573,2551,0.19100117,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,9270,0.12480377,-0.1506322,-0.27543598,0.00716794,-0.0019743086,0.0019743086,17220,4157,-0.27543597,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,5151,-0.046169963,0.0012031781,0.047373142,0.019365862,0.0009174217,0.0009174217,4423,7992,0.0473731411,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,13562,0.2635408,0.24124178,-0.022299021,-0.0037334166,8.3251536e-05,8.3251536e-05,8670,16515,-0.02229902000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,2815,0.0006557904,0.0038819143,0.003226124,-0.0033595203,-1.0838229e-05,1.0838229e-05,10145,18484,0.0032261239,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,3275,0.33454204,0.41429123,0.0797492,-0.012477531,-0.0009950731,0.0009950731,15598,7552,0.07974919000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,12235,0.034227528,-0.046451278,-0.080678806,0.003316099,-0.0002675389,0.0002675389,12658,13421,-0.08067880599999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18645,2.2112355,1.9473684,-0.26386714,-0.021952653,0.005792584,0.005792584,611,887,-0.2638670999999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,7665,0.05363613,0.11879883,0.0651627,-0.0036447437,-0.00023750136,0.00023750136,12422,13864,0.06516269999999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,66,0.10099102,0.23128213,0.1302911,-0.019418383,-0.0025300425,0.0025300425,17707,3112,0.13029111,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18380,0.32544973,0.21706672,-0.108383015,-0.013129425,0.0014230066,0.0014230066,3277,5760,-0.10838301,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,9540,0.24331312,0.24366134,0.00034822524,-0.014939845,-5.202431e-06,5.202431e-06,10036,18711,0.0003482200000000102,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,12209,0.22314967,0.3025442,0.079394534,0.007956515,0.0006317038,0.0006317038,5345,9839,0.07939452999999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,3133,-0.13309391,-0.013906833,0.11918707,-0.0033476066,-0.00039899143,0.00039899143,13440,11917,0.119187077,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,10941,0.3615517,0.29826918,-0.06328252,0.007309536,-0.00046256586,0.00046256586,13744,11285,-0.06328251999999995,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,14491,-0.3989335,-0.3009727,0.0979608,0.0038055559,0.0003727953,0.0003727953,6538,12183,0.09796080000000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,18282,-0.21409237,-0.25543085,-0.041338474,0.011529392,-0.00047660744,0.00047660744,13796,11164,-0.04133847999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,17469,-0.08058793,-0.04349289,0.03709504,-0.005510363,-0.00020440713,0.00020440713,12167,14351,0.03709504,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,3068,-0.08514067,0.14363821,0.22877887,0.021069586,0.004820276,0.004820276,813,1222,0.22877888,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,17189,-0.21841976,-0.13300717,0.08541259,0.008539499,0.0007293807,0.0007293807,4999,9148,0.08541258999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,3888,-0.07990027,-0.13070454,-0.050804265,-0.014977749,0.00076093356,0.00076093356,4890,8922,-0.05080427000000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,14862,-0.025254184,0.117433645,0.14268783,0.011308504,0.0016135859,0.0016135859,2941,5135,0.142687829,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,1299,-0.06323034,-0.241227,-0.17799667,0.024608608,-0.0043802503,0.0043802503,18432,1441,-0.17799666,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,16813,-0.13560534,-0.36828485,-0.23267952,-0.031985246,0.0074423114,0.0074423114,437,601,-0.23267951,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,4221,0.07844053,0.036238138,-0.042202394,0.04017898,-0.0016956492,0.0016956492,16883,4859,-0.04220239199999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,4507,0.5004934,0.392758,-0.107735395,0.0073372386,-0.0007904803,0.0007904803,15017,8716,-0.10773539999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,16129,-0.2557521,-0.15372427,0.10202782,0.0017060926,0.0001740689,0.0001740689,7822,14842,0.10202782999999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,8920,-0.19655666,-0.040743418,0.15581325,0.016011702,0.0024948353,0.0024948353,1900,3171,0.155813242,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,8664,0.4234966,0.41217363,-0.011322975,-0.02214063,0.0002506978,0.0002506978,7260,13690,-0.011322969999999988,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,13138,0.02891443,0.4180433,0.38912886,0.010478877,0.004077634,0.004077634,1036,1624,0.38912887,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,11892,0.22898592,0.08947561,-0.1395103,0.02167512,-0.0030239024,0.0030239024,17993,2496,-0.13951031000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_1,random_ci,ci,1.0
23,4983,-0.02731271,-0.005475185,0.021837525,0.011351542,0.00024788958,0.00024788958,7280,13733,0.021837525,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15591,0.06899141,0.14361829,0.07462688,-0.0021652556,-0.00016158627,0.00016158627,11823,15056,0.07462688,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,16592,-0.6125771,-0.636729,-0.024151921,0.04602884,-0.001111685,0.001111685,15845,7006,-0.024151900000000004,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,17173,0.25553685,0.32825863,0.07272178,0.0215038,0.0015637947,0.0015637947,3029,5307,0.07272178000000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,13540,0.2097335,0.22228748,0.012553975,-0.0067475615,-8.470872e-05,8.470872e-05,11116,16485,0.01255398000000002,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15703,0.112344764,0.029292913,-0.08305185,-0.028911378,0.0024011435,0.0024011435,1977,3311,-0.083051851,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,14148,0.12497109,0.0012135876,-0.123757504,-0.018935157,0.0023433678,0.0023433678,2046,3419,-0.12375750240000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,3835,0.2856079,0.06302353,-0.22258437,0.016399097,-0.0036501826,0.0036501826,18238,1920,-0.22258437000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,6355,-0.19856471,-0.31292146,-0.114356756,-0.008288696,0.00094786845,0.00094786845,4342,7814,-0.11435674999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,13018,-0.27776906,-0.25882375,0.018945307,-0.011493737,-0.00021775237,0.00021775237,12280,14156,0.018945309999999993,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,422,0.20861527,0.03018625,-0.17842902,-0.025993451,0.004637986,0.004637986,861,1313,-0.17842902,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,8318,-0.1055807,-0.106851436,-0.0012707338,-0.0067822784,8.61847e-06,8.61847e-06,9724,18556,-0.0012707359999999945,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15294,-0.0006087153,0.03139247,0.032001186,0.011570588,0.00037027252,0.00037027252,6552,12209,0.0320011853,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15352,0.24493626,0.019950252,-0.224986,-0.0041877856,0.00094219315,0.00094219315,4363,7849,-0.224986008,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,5336,-0.25482243,-0.41021022,-0.15538779,-0.006933681,0.0010774094,0.0010774094,3996,7159,-0.15538779000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,17248,0.22531609,0.36211452,0.13679843,0.00072168146,9.8724886e-05,9.8724886e-05,8529,16223,0.13679843,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,14963,-0.10313688,-0.11703844,-0.0139015615,0.0067270296,-9.351622e-05,9.351622e-05,11197,16318,-0.013901559999999993,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,9287,0.18264738,0.30311987,0.12047249,0.021373438,0.0025749113,0.0025749113,1846,3054,0.12047249000000002,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,16041,-0.16723955,-0.09461959,0.07261996,0.018901149,0.0013726007,0.0013726007,3371,5949,0.07261995999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,9857,-0.606365,-0.5780576,0.028307438,-0.017189406,-0.00048658805,0.00048658805,13868,11053,0.028307400000000094,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,13703,0.2719457,0.3094174,0.03747171,-0.022944411,-0.0008597664,0.0008597664,15217,8310,0.0374717,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,6887,0.009445145,-0.08467399,-0.09411914,0.011608104,-0.0010925448,0.0010925448,15807,7103,-0.094119135,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,13633,0.07875579,0.04071466,-0.03804113,-7.660186e-06,2.9140213e-07,2.9140213e-07,9916,18929,-0.038041130000000006,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,6232,0.15073757,0.29731447,0.1465769,0.00032395296,4.748402e-05,4.748402e-05,9108,17360,0.1465769,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,5564,0.106258996,0.21805485,0.11179585,-0.019327356,-0.0021607182,0.0021607182,17411,3750,0.111795854,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,18085,0.15242277,-0.106324956,-0.25874773,-0.008298852,0.002147309,0.002147309,2237,3784,-0.258747726,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,1398,0.14637645,-0.010687135,-0.15706357,-0.012464754,0.0019577588,0.0019577588,2451,4192,-0.157063585,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,17226,-0.1876375,-0.06818621,0.119451284,0.04062662,0.0048529017,0.0048529017,799,1201,0.11945129000000002,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15483,0.004941696,-0.044500895,-0.04944259,0.0055162823,-0.00027273927,0.00027273927,12687,13364,-0.049442591,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,3442,-0.0056906017,-0.02623561,-0.02054501,0.015476384,-0.00031796246,0.00031796246,12995,12762,-0.0205450083,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,12040,0.0919855,0.18453369,0.092548184,-0.011621267,-0.0010755272,0.0010755272,15776,7167,0.09254819,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,16716,0.22386539,0.15682694,-0.06703845,0.0048535513,-0.00032537454,0.00032537454,13032,12686,-0.06703845,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,4249,0.3189903,0.31873715,-0.00025314093,0.010698858,-2.7083188e-06,2.7083188e-06,9998,18799,-0.0002531499999999798,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,16924,-0.019996172,-0.055498436,-0.035502262,0.005365127,-0.00019047415,0.00019047415,12062,14577,-0.035502264,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,238,0.6842311,0.62668073,-0.05755037,-0.0029576025,0.00017021112,0.00017021112,7860,14911,-0.05755036999999996,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,5623,-0.020707902,-0.0013352307,0.019372672,-0.0020674614,-4.005225e-05,4.005225e-05,10595,17566,0.0193726713,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15934,0.21045822,0.16726877,-0.04318945,-0.022477157,0.0009707761,0.0009707761,4279,7693,-0.04318944999999999,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,1919,0.19296722,-0.10866378,-0.301631,0.008234873,-0.0024838932,0.0024838932,17661,3191,-0.301631,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,593,0.5847785,0.34335938,-0.2414191,-0.01293766,0.0031233984,0.0031233984,1483,2389,-0.24141912,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,4572,-0.15345009,-0.09232919,0.061120898,0.021717275,0.0013273793,0.0013273793,3452,6103,0.061120900000000006,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,14322,0.5276984,0.42205745,-0.10564095,-0.012949776,0.0013680266,0.0013680266,3379,5971,-0.10564095000000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,8463,0.13397385,-0.04684773,-0.18082158,-0.006615181,0.0011961675,0.0011961675,3708,6608,-0.18082158,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,4963,0.2384984,0.46598992,0.22749151,-0.0110207945,-0.0025071371,0.0025071371,17683,3151,0.22749152,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,14971,-0.1758847,-0.3640882,-0.18820351,-0.0061268155,0.0011530882,0.0011530882,3809,6810,-0.18820349999999997,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,8693,0.22198422,0.24794793,0.025963709,-0.014964549,-0.00038853518,0.00038853518,13396,12012,0.02596371,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,9327,0.32685867,0.041616004,-0.28524268,-0.019261349,0.0054941587,0.0054941587,666,977,-0.28524266600000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,18006,-0.119343005,-0.10865221,0.010690793,-0.0227828,-0.00024356622,0.00024356622,12461,13791,0.010690795000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,8507,-0.03521179,0.2708329,0.3060447,-0.038101222,-0.011660677,0.011660677,18876,319,0.30604469,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,16546,0.21247527,0.054191425,-0.15828384,-0.0039716377,0.00062864606,0.00062864606,5361,9865,-0.15828384499999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,9996,-0.18937539,-0.18822214,0.0011532456,-0.0067277043,-7.758696e-06,7.758696e-06,10093,18596,0.0011532499999999946,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,18617,0.46431178,0.35054997,-0.11376181,-0.0036946505,0.00042031013,0.00042031013,6310,11719,-0.11376181000000002,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,370,-0.123085745,-0.09496267,0.028123073,0.013071651,0.000367615,0.000367615,6571,12240,0.028123074999999997,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,15648,0.034349244,0.07841283,0.044063587,0.006762042,0.00029795984,0.00029795984,6928,13012,0.044063586,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,10241,0.44161186,0.41391602,-0.027695835,0.024437873,-0.0006768273,0.0006768273,14612,9492,-0.027695840000000027,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,14195,0.21497738,0.3004176,0.08544022,0.008622792,0.0007367332,0.0007367332,4970,9092,0.08544022000000001,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,2105,0.13434148,0.71677375,0.58243227,-0.028246518,-0.016451683,0.016451683,18908,211,0.58243227,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,12908,-0.31298316,-0.3963096,-0.08332646,-0.0006813684,5.6776014e-05,5.6776014e-05,8986,17125,-0.08332644,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,18560,0.25918356,0.2534064,-0.0057771504,0.0029279012,-1.6914926e-05,1.6914926e-05,10271,18256,-0.005777160000000003,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,6581,-0.37498716,-0.2827701,0.09221706,0.023561992,0.0021728175,0.0021728175,2202,3725,0.09221705999999996,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,6621,-0.01725953,0.18996422,0.20722374,0.02523699,0.0052297036,0.0052297036,715,1061,0.20722374999999998,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,982,0.35994682,0.08619312,-0.2737537,0.0056086523,-0.0015353893,0.0015353893,16628,5391,-0.2737537,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,11813,-0.07214627,0.03782466,0.10997093,-0.03755301,-0.004129739,0.004129739,18367,1596,0.10997093,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,1005,-0.09756695,-0.08699212,0.010574825,-0.004835862,-5.11384e-05,5.11384e-05,10733,17278,0.010574829999999993,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,14164,-0.11768028,-0.13148321,-0.013802931,-0.019760594,0.0002727541,0.0002727541,7106,13363,-0.013802929999999991,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
23,7727,-0.16286878,-0.13257222,0.030296564,0.013870809,0.00042023786,0.00042023786,6311,11721,0.03029656,ci,layerwise_top_delta_steer,200,23,random_ci_source_2,random_ci,ci,2.0
