scenario_id,contrast,site,layer,direction_cosine_base_ci,base_direction_norm,ci_direction_norm,direction_norm_ratio_ci_over_base
100034,AD_D_minus_A,final,7,0.9845869541168213,0.9608596563339233,1.0230082273483276,1.0646801753041926
100034,AD_D_minus_A,final,8,0.9818406701087952,1.172015905380249,1.23004150390625,1.0495092244564506
100034,AD_D_minus_A,final,9,0.9755417108535767,1.1800715923309326,1.2411470413208008,1.0517557149810115
100034,AD_D_minus_A,final,10,0.9688313007354736,1.2901365756988525,1.3581762313842773,1.052738335589446
100034,AD_D_minus_A,final,11,0.9649326801300049,1.3927881717681885,1.4623441696166992,1.0499401124007302
100034,AD_D_minus_A,final,12,0.9691162705421448,1.651450514793396,1.677517294883728,1.0157841726753727
100034,AD_D_minus_A,final,13,0.9698300957679749,1.8464199304580688,1.9145584106445312,1.036903024638365
100034,AD_D_minus_A,final,14,0.9726331830024719,2.168962240219116,2.268972396850586,1.0461096808312191
100034,AD_D_minus_A,final,15,0.9748582243919373,2.306563138961792,2.407823085784912,1.043900791230323
100034,AD_D_minus_A,final,16,0.9724584221839905,2.47299861907959,2.5401101112365723,1.0271376990020158
100034,AD_D_minus_A,final,17,0.976459264755249,3.488825559616089,3.3744306564331055,0.9672110567787827
100034,AD_D_minus_A,final,18,0.9806200265884399,11.943699836730957,11.50212287902832,0.9630284615538782
100034,AD_D_minus_A,final,19,0.9763727188110352,18.60602569580078,19.355342864990234,1.0402728224415259
100034,AD_D_minus_A,final,20,0.9802851676940918,29.494979858398438,30.306358337402344,1.0275090365512785
100034,AD_D_minus_A,final,21,0.9792859554290771,37.116641998291016,38.269203186035156,1.0310524100697798
100034,AD_D_minus_A,final,22,0.9813076853752136,48.535491943359375,50.707374572753906,1.0447483386369938
100034,AD_D_minus_A,final,23,0.9830873608589172,60.84101104736328,65.4458236694336,1.0756859976979274
100034,AD_D_minus_A,final,24,0.9839956164360046,70.11347198486328,75.0318374633789,1.0701486510264024
100034,AD_D_minus_A,final,25,0.9844876527786255,81.97197723388672,86.94212341308594,1.06063225930269
100034,AD_D_minus_A,final,26,0.9845288991928101,96.7856216430664,101.56832885742188,1.0494154723931362
100034,AD_D_minus_A,final,27,0.9879776835441589,86.64585876464844,88.81970977783203,1.0250889199342845
100035,AD_D_minus_A,recipient_last,0,0.9999973773956299,16.10532569885254,16.09650421142578,0.9994522627116206
100035,AD_D_minus_A,recipient_last,1,0.9999938011169434,19.049198150634766,19.04099464416504,0.9995693516123432
100035,AD_D_minus_A,recipient_last,2,0.9999868273735046,31.728506088256836,31.79132652282715,1.0019799367293112
100035,AD_D_minus_A,recipient_last,3,0.9999834299087524,37.561767578125,37.63644790649414,1.0019882005875738
100035,AD_D_minus_A,recipient_last,4,0.9999803900718689,43.033443450927734,43.131065368652344,1.0022685128099482
100035,AD_D_minus_A,recipient_last,5,0.9999770522117615,43.27865982055664,43.38020324707031,1.0023462701233055
100035,AD_D_minus_A,recipient_last,6,0.9999595284461975,46.151153564453125,46.218196868896484,1.001452689678704
100035,AD_D_minus_A,recipient_last,7,0.9999569654464722,49.11430358886719,49.22593307495117,1.0022728508382899
100035,AD_D_minus_A,recipient_last,8,0.9999433755874634,52.99079513549805,53.10254669189453,1.0021088861963805
100035,AD_D_minus_A,recipient_last,9,0.9999354481697083,50.64852523803711,50.753265380859375,1.002067980110576
100035,AD_D_minus_A,recipient_last,10,0.9999217987060547,50.49952697753906,50.599571228027344,1.0019810928235582
100035,AD_D_minus_A,recipient_last,11,0.9998999238014221,50.51698303222656,50.63100814819336,1.002257164009459
100035,AD_D_minus_A,recipient_last,12,0.9998863339424133,52.4974250793457,52.58125305175781,1.0015968016009436
100035,AD_D_minus_A,recipient_last,13,0.9998407363891602,53.259849548339844,53.328704833984375,1.001292817877415
100035,AD_D_minus_A,recipient_last,14,0.999785840511322,54.969913482666016,54.97332763671875,1.0000621095038436
100035,AD_D_minus_A,recipient_last,15,0.9997465014457703,56.813289642333984,56.80646896362305,0.9998799457177383
100035,AD_D_minus_A,recipient_last,16,0.9997102618217468,58.03984069824219,58.01413345336914,0.999557075888497
100035,AD_D_minus_A,recipient_last,17,0.9996287822723389,61.04511260986328,60.95933532714844,0.9985948542144063
100035,AD_D_minus_A,recipient_last,18,0.9996656775474548,62.31773376464844,62.285579681396484,0.9994840299653164
100035,AD_D_minus_A,recipient_last,19,0.9996097683906555,63.99188232421875,63.968563079833984,0.9996355905852774
100035,AD_D_minus_A,recipient_last,20,0.9996441602706909,75.84822082519531,75.94463348388672,1.0012711261733298
100035,AD_D_minus_A,recipient_last,21,0.9996447563171387,89.71480560302734,89.81832885742188,1.0011539149385509
100035,AD_D_minus_A,recipient_last,22,0.9996141195297241,103.7203140258789,103.88032531738281,1.001542718926439
100035,AD_D_minus_A,recipient_last,23,0.9995719790458679,120.98926544189453,121.05144500732422,1.0005139262991851
100035,AD_D_minus_A,recipient_last,24,0.9994370937347412,130.91201782226562,131.02354431152344,1.0008519194120835
